060310
095570
006840
054620
265520
211270
109960
139050
027410
282330
126600
138930
001460
001465
013720
083790
001040
079160
035760
311690
00104K
000120
011150
011155
001045
097950
097955
051500
058820
023460
056730
000480
065770
083660
000590
012030
456440
477760
016610
005830
000990
139130
060900
290120
025440
001530
000210
000215
375500
37550L
37550K
068790
007340
004840
241520
155660
069730
017860
180400
017940
245620
037370
278990
365550
050120
383220
007700
214270
130500
114090
900290
078930
083450
006360
001250
007070
078935
297890
440290
078150
012630
039570
089470
294870
009540
267250
267270
443060
010620
322000
042670
267260
329180
097230
195940
014790
028300
003580
278650
343090
067630
024850
047920
115450
046210
204320
060980
011200
403870
036640
035000
439730
442770
448760
467930
469480
003560
095340
099520
175330
950170
234080
067290
001060
001067
001065
096760
035900
318000
024840
105560
432320
024120
455250
458320
464680
476470
478390
002380
021320
344820
036670
009070
009440
112190
119650
044180
092220
046440
003620
016380
151860
035600
001390
226360
111870
033180
060720
015590
001940
058400
025000
092230
000040
044450
101000
030200
033780
058850
058860
122450
052900
376190
061970
309960
093050
003550
034220
051900
051905
373220
003555
032640
011070
066570
066575
037560
051910
051915
079550
225190
006260
010120
000680
060370
417200
229640
078020
108320
001120
108670
108675
383800
38380K
086960
023150
038340
035420
160550
053290
181710
060250
104200
400760
005940
005945
338100
034310
030190
008260
004250
004255
222160
456040
010060
178920
024940
005490
218410
327260
091340
010950
010955
419530
019550
950110
034120
036120
246960
099220
036540
255220
040610
049470
184230
016250
005090
001380
004060
001770
002360
009160
123700
025530
034730
011790
018670
001740
006120
006125
210980
395400
302440
326030
402340
260870
361610
100090
03473K
096770
096775
475150
001510
001515
285130
28513K
017670
000660
048550
063440
003570
064960
100840
036530
067160
005610
011810
465770
077970
071970
002820
289080
084870
002710
089230
032540
022220
069260
007980
048770
246690
317240
002900
024070
057030
037270
040300
051390
052220
079940
078890
000500
399720
296520
036620
000860
217730
035250
114190
094480
011420
039240
053950
002100
009450
267290
012320
011040
000050
214390
012610
009140
024910
013580
012200
012205
002140
198440
049720
010130
002240
014570
348150
950190
098460
035290
900280
215000
121440
366030
076340
009290
086220
014200
017040
029480
017900
037710
026910
421800
440790
456490
465320
030610
339770
053270
007690
005320
001140
066620
043650
006050
060480
078130
307750
002720
243870
035080
453450
204020
402490
114450
083420
186230
014530
900070
204620
019660
014280
014285
053260
008870
001570
282720
002990
002995
011780
011785
214330
001210
